,Id,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Mo Sold,Yr Sold,Sale Type,SalePrice,reno,years_of_house,BsmtRms,GrRms
680,609,RL,68.0,11000,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,1154.0,GasA,Ex,Y,SBrkr,0,1154,0.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,RFn,2.0,480.0,TA,TA,Y,0,58,0,0,0,0,None,MnPrv,11,2009,WD ,154000,0,43,0.0,9
681,1990,RM,68.0,10337,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,725.0,GasA,Ex,N,SBrkr,0,1772,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Detchd,Unf,2.0,816.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,5,2007,WD ,184900,1,97,0.0,11
682,1053,RL,114.0,14803,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,2078.0,GasA,Ex,Y,SBrkr,0,2084,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,1220.0,TA,TA,Y,188,45,0,0,0,0,None,None,6,2008,New,385000,1,1,1.0,10
683,2877,RM,50.0,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,951.0,GasA,Ex,N,SBrkr,0,951,0.0,0.0,1,0,2,1,TA,6,Typ,0,None,Detchd,Unf,1.0,327.0,TA,TA,Y,0,28,0,0,0,0,None,None,4,2006,WD ,106500,1,70,0.0,8
684,497,RL,106.0,12720,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1455.0,GasA,Ex,Y,SBrkr,0,2687,1.0,0.0,2,1,4,1,Gd,10,Typ,2,TA,BuiltIn,RFn,3.0,810.0,TA,TA,Y,252,30,0,0,0,0,None,None,9,2009,WD ,327000,0,9,1.0,14
685,514,RL,85.0,11128,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,198.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2458.0,GasA,Ex,Y,SBrkr,0,2490,1.0,0.0,2,0,2,1,Ex,9,Typ,2,Gd,Attchd,Fin,3.0,795.0,TA,TA,Y,70,226,0,0,0,0,None,GdPrv,10,2009,WD ,468000,1,4,1.0,12
686,759,RM,60.0,5160,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,1204.0,GasA,TA,Y,FuseA,0,1666,0.0,0.0,1,0,3,1,TA,4,Typ,0,None,Detchd,Unf,1.0,384.0,Fa,TA,Y,0,0,148,0,0,0,None,None,8,2009,WD ,135000,1,82,0.0,6
687,2474,RL,63.0,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1141.0,GasA,Ex,Y,SBrkr,0,1141,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Detchd,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,None,None,3,2006,WD ,142500,0,1,0.0,9
688,1193,RL,73.0,8814,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,732.0,GasA,Ex,Y,SBrkr,0,1464,0.0,0.0,1,1,4,1,TA,7,Typ,0,None,Attchd,Unf,2.0,470.0,TA,TA,Y,0,40,0,0,0,0,None,None,6,2008,WD ,141000,0,40,0.0,10
689,1415,RL,70.0,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1117.0,GasA,TA,Y,SBrkr,0,1347,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,None,None,0.0,0.0,None,None,N,85,0,148,0,0,0,None,None,1,2008,WD ,107500,1,98,1.0,7
690,2048,RL,59.0,4484,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,672.0,GasA,TA,N,SBrkr,0,1282,1.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,1.0,240.0,TA,TA,Y,0,88,0,0,0,0,None,MnPrv,7,2007,WD ,108500,1,65,1.0,6
691,2483,RL,68.0,9019,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,636.0,GasA,Ex,Y,SBrkr,0,1320,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,Fin,2.0,472.0,TA,TA,Y,0,40,0,0,0,0,None,None,7,2006,WD ,150000,0,12,0.0,10
692,2883,C (all),60.0,8520,Grvl,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,3,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Fa,Fa,No,Unf,Unf,216.0,GasA,Fa,N,SBrkr,0,936,0.0,0.0,1,0,2,1,TA,6,Typ,0,None,None,None,0.0,0.0,None,None,N,0,0,0,0,0,0,None,None,4,2006,WD ,78000,1,90,0.0,8
693,1111,RL,92.0,11932,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1580.0,GasA,Ex,Y,SBrkr,0,1580,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,3.0,830.0,TA,TA,Y,0,24,0,0,0,0,None,None,6,2008,ConLD,235128,1,1,0.0,10
695,1450,RL,40.0,14330,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,864.0,GasA,TA,Y,SBrkr,0,1558,1.0,0.0,2,0,2,1,TA,5,Min2,0,None,Attchd,Fin,2.0,440.0,TA,TA,Y,140,0,239,0,227,0,None,None,8,2008,WD ,163000,1,33,1.0,8
696,274,RL,67.0,8777,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,None,None,None,None,None,0.0,GasA,TA,N,SBrkr,0,640,0.0,0.0,1,0,2,1,TA,5,Min1,0,None,Detchd,Unf,1.0,240.0,TA,TA,N,0,0,0,0,0,0,None,None,4,2010,ConLD,84900,1,65,0.0,7
697,413,RL,24.0,2308,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,855.0,GasA,TA,Y,SBrkr,0,1322,0.0,1.0,2,1,3,1,TA,6,Typ,1,Fa,Attchd,Unf,2.0,440.0,TA,TA,Y,260,0,0,0,0,0,None,None,6,2009,WD ,147000,0,35,1.0,10
698,751,RM,50.0,2500,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,Unf,910.0,GasA,Ex,Y,SBrkr,0,1826,1.0,0.0,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,Unf,1.0,164.0,Fa,Fa,Y,0,0,0,0,0,0,None,None,6,2009,WD ,155000,1,94,1.0,10
699,2897,RL,50.0,8049,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1309.0,GasA,TA,Y,SBrkr,0,1339,1.0,0.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,Fin,2.0,484.0,Gd,Gd,Y,0,58,0,0,90,0,None,None,7,2006,WD ,180000,0,16,1.0,9
700,207,RM,70.0,5600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,Fa,Fa,Slab,None,None,None,None,None,0.0,GasA,Fa,N,SBrkr,0,1092,0.0,0.0,2,0,3,2,Fa,7,Mod,0,None,None,None,0.0,0.0,None,None,N,0,0,0,0,0,0,None,None,7,2010,WD ,51500,1,80,0.0,11
701,2269,RL,73.0,9590,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,868.0,GasA,Ex,Y,SBrkr,0,1146,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,438.0,TA,TA,Y,160,22,0,0,0,0,None,None,5,2007,WD ,187500,0,4,1.0,9
702,891,RL,72.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1041.0,GasA,Ex,Y,SBrkr,0,1125,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Detchd,Unf,1.0,352.0,TA,TA,Y,296,0,0,0,0,0,None,GdWo,10,2009,WD ,125000,0,33,1.0,8
703,2863,RL,86.0,11500,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,Unf,1017.0,GasA,Gd,Y,SBrkr,0,2057,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,1.0,180.0,Fa,TA,Y,0,0,0,0,322,0,None,None,6,2006,WD ,250000,1,70,0.0,9
704,1298,RM,60.0,6756,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1910,1950,Mansard,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,Unf,Unf,481.0,GasA,TA,N,FuseA,0,899,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,1.0,200.0,Fa,TA,P,0,0,96,0,0,0,None,None,9,2008,WD ,78000,1,98,0.0,7
705,1292,RM,63.0,11426,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1910,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,828.0,GasA,Gd,Y,FuseA,108,1594,0.0,0.0,2,0,3,2,TA,9,Typ,0,None,None,None,0.0,0.0,None,None,N,0,172,109,0,0,0,None,None,6,2008,WD ,118000,1,98,0.0,13
706,1687,RL,93.0,12030,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1694.0,GasA,Ex,Y,SBrkr,0,1694,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,Fin,3.0,818.0,TA,TA,Y,168,228,0,0,0,0,None,None,12,2007,New,318000,0,0,0.0,10
707,2749,RL,80.0,9554,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,777.0,GasA,Ex,Y,SBrkr,0,1911,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2.0,471.0,TA,TA,Y,182,81,0,0,0,0,None,None,9,2006,WD ,215000,1,13,0.0,12
708,2875,RM,61.0,8534,Pave,None,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,432.0,GasA,TA,N,FuseA,0,672,0.0,0.0,1,0,2,1,TA,4,Min1,0,None,None,None,0.0,0.0,None,None,N,0,0,112,0,0,0,None,GdWo,6,2006,WD ,72000,1,81,0.0,6
709,1029,RL,104.0,11361,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1193.0,GasA,TA,Y,SBrkr,0,1523,0.0,1.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,478.0,TA,TA,Y,0,0,0,0,189,0,None,MnPrv,5,2008,COD,180000,0,32,1.0,10
710,1581,RL,47.0,12416,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,LwQ,1606.0,GasA,TA,Y,SBrkr,0,1651,1.0,0.0,2,0,3,1,TA,7,Min2,1,TA,Attchd,Fin,2.0,616.0,TA,TA,Y,192,0,0,0,0,0,None,None,11,2008,WD ,184000,0,22,1.0,10
711,612,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1041.0,GasA,Ex,Y,SBrkr,0,1041,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,RFn,1.0,270.0,TA,TA,Y,224,88,0,0,0,0,None,MnPrv,7,2009,WD ,124500,0,50,1.0,8
712,139,RL,70.0,8267,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1604.0,GasA,TA,Y,SBrkr,0,1604,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,Attchd,Unf,2.0,576.0,TA,TA,Y,42,0,0,0,0,0,None,None,3,2010,WD ,135000,0,52,0.0,12
713,1335,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1940,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,981.0,GasA,Ex,Y,SBrkr,0,1672,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,Unf,1.0,240.0,TA,TA,Y,0,11,0,0,0,0,None,GdPrv,7,2008,WD ,164900,1,68,0.0,9
714,2531,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1164.0,GasA,TA,Y,SBrkr,0,1164,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,None,None,7,2006,COD,140000,0,37,0.0,9
715,681,RL,71.0,7350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1041.0,GasA,Gd,Y,SBrkr,0,1041,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,RFn,1.0,294.0,TA,TA,Y,0,0,0,0,0,0,None,GdWo,3,2009,WD ,128000,0,51,0.0,8
716,1383,RL,68.0,7703,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkCmn,40.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,450.0,GasA,Ex,Y,SBrkr,0,1034,0.0,1.0,1,0,3,1,TA,6,Typ,1,Po,Basment,Fin,2.0,504.0,TA,TA,Y,311,0,0,0,0,0,None,GdWo,5,2008,WD ,153000,0,30,1.0,8
717,1359,RM,63.0,4347,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,Gd,No,Unf,Unf,796.0,GasA,Ex,Y,SBrkr,0,1609,0.0,0.0,1,0,3,1,TA,7,Typ,0,None,Detchd,Unf,1.0,228.0,Fa,Fa,N,0,182,0,0,0,0,None,None,6,2008,WD ,127500,1,98,0.0,9
718,1226,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Rec,572.0,GasA,Gd,Y,SBrkr,0,1337,1.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,1.0,264.0,TA,TA,Y,0,192,0,0,0,0,None,None,9,2008,WD ,141500,1,58,1.0,9
719,63,RL,98.0,12256,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1463.0,GasA,Ex,Y,SBrkr,0,2622,1.0,0.0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,RFn,2.0,712.0,TA,TA,Y,186,32,0,0,0,0,None,None,4,2010,WD ,325000,1,16,1.0,13
720,1869,RL,80.0,9547,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1594.0,GasA,Ex,Y,SBrkr,0,1594,0.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,RFn,2.0,472.0,TA,TA,Y,190,80,0,0,0,0,None,None,7,2007,WD ,188500,0,14,0.0,9
721,2468,FV,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1262.0,GasA,Gd,Y,SBrkr,0,1262,0.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,Fin,2.0,572.0,TA,TA,Y,0,120,0,0,0,0,None,None,5,2006,New,185000,0,0,0.0,8
722,1135,RL,63.0,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,TA,TA,PConc,Gd,Gd,No,GLQ,Unf,1175.0,GasA,Ex,Y,SBrkr,0,1175,1.0,0.0,1,0,3,1,Gd,6,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,90,0,0,0,0,None,None,6,2008,WD ,146000,1,3,1.0,8
723,719,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1917,2007,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,624.0,GasA,Ex,Y,SBrkr,0,1288,1.0,0.0,1,0,3,1,Ex,5,Typ,1,Gd,Attchd,Unf,1.0,280.0,TA,TA,N,0,103,0,0,0,0,None,None,5,2009,WD ,119000,1,92,1.0,7
724,405,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,630.0,GasA,TA,Y,SBrkr,0,1302,0.0,0.0,2,1,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,None,None,5,2009,COD,112000,0,38,0.0,10
725,2506,FV,37.0,3316,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1247.0,GasA,Ex,Y,SBrkr,0,1247,1.0,0.0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,Fin,2.0,550.0,TA,TA,Y,0,84,0,0,0,0,None,None,4,2006,WD ,197000,0,1,1.0,7
726,2380,RL,72.0,16387,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,Gd,TA,PConc,Ex,Gd,No,GLQ,Unf,1738.0,GasA,Gd,Y,SBrkr,0,2589,1.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,Attchd,RFn,3.0,831.0,TA,TA,Y,0,0,0,0,0,0,None,None,8,2006,New,412083,0,0,1.0,15
727,1565,RL,68.0,13265,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1568.0,GasA,Ex,Y,SBrkr,0,1689,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,RFn,3.0,857.0,TA,TA,Y,150,59,0,0,0,0,None,None,7,2008,WD ,271000,0,6,1.0,10
728,1727,RL,48.0,3242,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,235.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1405.0,GasA,Ex,Y,SBrkr,0,1405,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,478.0,TA,TA,Y,136,36,0,0,0,0,None,None,3,2007,WD ,200000,0,4,1.0,9
729,1661,RL,64.0,8991,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,SLvl,7,6,1976,1976,Gable,CompShg,Plywood,Plywood,Stone,130.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Rec,1228.0,GasA,TA,Y,SBrkr,0,1324,0.0,1.0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,Fin,2.0,585.0,TA,TA,Y,407,36,0,0,0,0,None,None,2,2007,WD ,174000,0,31,1.0,8
730,1967,RL,80.0,8000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1377.0,GasA,TA,Y,SBrkr,0,1377,1.0,0.0,1,0,3,1,TA,6,Typ,2,TA,Attchd,Unf,1.0,351.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,11,2007,WD ,156500,0,47,1.0,8
731,2267,RL,68.0,9303,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,Unf,872.0,GasA,Ex,Y,SBrkr,0,1756,1.0,0.0,2,1,3,1,TA,7,Typ,0,None,Attchd,Fin,2.0,422.0,TA,TA,Y,144,122,0,0,0,0,None,None,7,2007,WD ,204000,1,11,1.0,11
732,1389,RL,68.0,8544,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1228.0,GasA,Gd,Y,SBrkr,0,1228,0.0,0.0,1,1,3,1,Gd,6,Typ,0,None,Attchd,Unf,1.0,271.0,TA,TA,Y,0,65,0,0,0,0,None,MnPrv,6,2008,WD ,149350,1,42,0.0,9
